CreatedAt,tweets,User_ID,User_Name
,,,
2020-12-28 10:57:39,b'RT @jl_ajin: Good Morning Nanba And Nanbis \xe2\x9d\xa4\n\n#MasterTrailer Update Expected Today \xf0\x9f\x94\xa5\n\n #Master #VijayTheMaster #Thalapathy65 @actorvijay #M\xe2\x80\xa6',1093218419372056576,JOSH MS🌟VJ⚡🆒✨
,,,
2020-12-28 10:57:38,"b""RT @KannanVfc13: #MasterTrailer Soon Get Ready Guy's \xf0\x9f\x98\x8a\n\n#Master @actorvijay\n#SaviourOfKollywoodVIJAY\n\n#MasterManiaSoon""",1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:37,"b'RT @KVFC_OfficiaI: Guys Be Ready ,any time can can expect  #MasterTrailer Update !!\n\nTag : #SaviourOfKollywoodVIJAY\n#Master | @actorvijay'",1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:36,b'RT @IamSriVJ: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY @acto\xe2\x80\xa6',1271680692989149184,Gopala
,,,
2020-12-28 10:57:35,b'RT @Mersal_Akash_: Nalaiku Release Update na.. Trailer eppo? \n#MasterTrailer #Master',1129274047731081216,Raina
,,,
2020-12-28 10:57:34,b'RT @Gopu_VJ: Verithanamaana waiting for the earth shattering announcement regarding #MasterTrailer \xf0\x9f\x98\x89\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5\n\n\xf0\x9f\x92\xa5 #SaviourOfKollywoodVIJAY \xf0\x9f\x92\xa5\n\n#Mast\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:33,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1271870394950012929,JD
,,,
2020-12-28 10:57:33,b'RT @Stf_offi: Unreleased Song or #MasterTrailer\n\nWhat new year surprise \xe2\x9d\xa3\xef\xb8\x8f \n\n#Master   @actorvijay \n#SaviourOfKollywoodVIJAY',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:32,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',3076469959,Sridhar 𝓢𝓻𝓲
,,,
2020-12-28 10:57:32,"b'RT @SakthiKVignesh: Besides the BO figures, They had holded the movie only for fans wish \xf0\x9f\x99\x8f So mathavanga ishtam irundha theatre vandhu paar\xe2\x80\xa6'",1254994964548902915,★彡 🇹​ₕₐₗₐₚₐₜₕ🇾​ ᵢ🇩​ₒₗₐₜₑᵣ 彡★
,,,
2020-12-28 10:57:31,b'RT @IamSriVJ: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#SaviourO\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:30,b'RT @girishjohar: Dont think anything else is eagerly awaited as #MasterTrailer is. \xe2\xad\x90\xf0\x9f\x92\xa5\xe2\xad\x90\xf0\x9f\x92\xa5\n\xf0\x9f\xa5\x81 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\nMany #ThalapathyVijay Fans have started the\xe2\x80\xa6',907632885645008897,surendiran
,,,
2020-12-28 10:57:30,b'RT @IamSriVJ: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY @acto\xe2\x80\xa6',1306455851595571201,Aakash
,,,
2020-12-28 10:57:30,b'RT @JOSHMS12: #MasterTrailer ! #MasterUpdate\nA massive update coming your way tomorrow12.30pm #ThalapathyVijay Fans Get Ready for #Thalapat\xe2\x80\xa6',1342846435578892288,Thalapathy
,,,
2020-12-28 10:57:28,b'Good Evening @actorvijay Bloods...\xf0\x9f\x98\x8e\xf0\x9f\x98\x8d\n\nRetouch Work...\xf0\x9f\x98\x89\xf0\x9f\x92\xa5\xf0\x9f\x94\xa5\n\n#Master #MasterTrailer #MasterUpdate #MasterPongal #Vijay\xe2\x80\xa6 https://t.co/4IhCVvVQ7O',1228285862011498496,𝕋ℍ𝔸𝕃𝔸ℙ𝔸𝕋ℍ𝕐_𝕱𝖆𝖎𝖏𝖚𝖑 ツ
,,,
2020-12-28 10:57:27,b'RT @Human12325: Tomorrow A massive #Master release update at 12:30pm!! #MasterTrailer https://t.co/UBDznFlP7O',1162902314161623040,♡ 🆁⭕🅼📧🅾 ♡ ᵛᴶ💕 ˢᴬᴹ ᴿᴬˢᴵᴳᴬᴺ
,,,
2020-12-28 10:57:25,b'RT @ThalapathyTrend: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n#Ma\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:22,b'RT @Team_TVCT: Good Evening Folks\xf0\x9f\x94\xa5\xe2\x9d\xa4\n\nHere is a Fantastic Retouch for #Vaathi \xf0\x9f\x92\xa5by\n@ITz_G_o_o_d_boy \xf0\x9f\x98\x8e\n#Team_TVCT\n\nFollow and Support @Team_TV\xe2\x80\xa6',1291935895210221571,Ajith Aji
,,,
2020-12-28 10:57:21,b'RT @IamMonsterVJ: How Many Of U R Waiting For #MasterTrailer With Pongal Release Date \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY\n#Master @actorVijay',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:21,b'RT @Itz_MersalImran: Guys Dont Panic #MasterTrailer Update Also Soon \xf0\x9f\x92\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n#Master @actorvijay',1183068582030135296,Ayyarraja
,,,
2020-12-28 10:57:21,b'RT @Keralavijayism: May I Come In ? \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 @actorvijay #MasterTrailer https://t.co/jvACuVyNUl',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:20,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',1275830271594557441,Ｋ Ｔ Ｍ
,,,
2020-12-28 10:57:20,b'RT @imvijay1__: Get Ready to Dominate the Social Medias \xf0\x9f\x94\xa5 #MasterTrailer Announcement Loading...\xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\n\n#Master @actorvijay #SaviourOfKollywood\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:20,b'RT @Keralavijayism: Just An Unofficial Tag And Trending Like Boss \xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJ\xe2\x80\xa6',1287244249860206594,💥 Vijay Kumaresan 😎
,,,
2020-12-28 10:57:18,b'RT @vishnuvijay_001: #MasterTrailer Update Today at 5.00PM ..!!\xf0\x9f\x99\x80\xf0\x9f\x92\xaa Get Ready Folks. Our Day is nearing ! #Master @actorvijay \n\n#SaviourOfKol\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:18,"b""RT @Team_TVCT: 'Master' Release Date with a Brand New Poster, tomorrow 12:30pm \xf0\x9f\x98\x8e\xf0\x9f\x92\xa5\n\n#Master @actorvijay\n#MasterUpdate #MasterTrailer""",1291935895210221571,Ajith Aji
,,,
2020-12-28 10:57:14,b'RT @vishnuvijay_001: Jan 13 Festival tha \xf0\x9f\x92\xa5\xf0\x9f\x91\x91 \n\n#SaviourOfKollywoodVIJAY \n#MasterTrailer #Master @actorvijay',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:14,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',735887858158817280,Logeshdeepanraj
,,,
2020-12-28 10:57:14,b'RT @girishjohar: Dont think anything else is eagerly awaited as #MasterTrailer is. \xe2\xad\x90\xf0\x9f\x92\xa5\xe2\xad\x90\xf0\x9f\x92\xa5\n\xf0\x9f\xa5\x81 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\nMany #ThalapathyVijay Fans have started the\xe2\x80\xa6',1287436606010359808,Vijay Vignesh
,,,
2020-12-28 10:57:13,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:57:13,b'RT @PrashanthRang15: Talks are going on for a preview show for Namma #Master\nHope some positive news by tomorrow\nAfter 7 aum arivu master w\xe2\x80\xa6',1036579683410665474,#பிகில் ஆனந்த்💥💥💥
,,,
2020-12-28 10:57:11,b'RT @TVFC_Officiial: Expecting a Brand New #MasterTrailer Announcement Poster \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY @actorvijay',1287244249860206594,💥 Vijay Kumaresan 😎
,,,
2020-12-28 10:57:07,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',1274696916119388160,Thalapathy Saran
,,,
2020-12-28 10:57:06,"b""RT @Deepak99037796: Thalapathy @actorvijay is the Actor who has Huge respect and Love towards his Fans, That's why he is Releasing his film\xe2\x80\xa6""",1306455851595571201,Aakash
,,,
2020-12-28 10:57:03,b'RT @ActorVijayFP: #MasterTrailer Announcement with release Date\xf0\x9f\x92\xa5 @actorvijay @MasterOfficiaI',1142099248919433216,#Master ²⁸ ʸᵉᵃʳˢ ᵒᶠ ᵛⁱʲᵃʸⁱˢᵐ
,,,
2020-12-28 10:57:01,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1193173896347865088,Harish Dhoni VFC 🔥
,,,
2020-12-28 10:57:00,b'RT @VijayFansTrends: Ready for #MasterTrailer announcement? \xf0\x9f\x91\x80 @actorvijay',1263349149052723200,Mersalvicky
,,,
2020-12-28 10:57:00,"b'RT @Namakkal_OTFC: ThrowBack :) @iam_arjundas About \n#MasterTrailer \xf0\x9f\x94\xa5\xf0\x9f\x98\x8e  Watched Trailer More  than 6 Times \xf0\x9f\xa5\xb3\xe2\x9d\xa4\n\n"" MARANA MASS ""ah Irukkum \xf0\x9f\x92\xa5\xf0\x9f\x92\xaa\xe2\x80\xa6'",1043522756891930624,𝑻𝒉𝒂𝒍𝒂𝒑𝒂𝒕𝒉𝒚2𝒌1
,,,
2020-12-28 10:56:59,b'RT @TVFC_Officiial: Expecting a Brand New #MasterTrailer Announcement Poster \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY @actorvijay',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:57,b'RT @itz_anas1: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa \n\n#Master @actorvijay #SaviourOfKollywoodVIJAY\n#\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xa3\xe0\xaf\x8d\xe0\xae\x9f\xe0\xae\xbf_\xe0\xae\x86\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xb0\xe0\xaf\x87\xe0\xae\xb7\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\x85\xe0\xae\x9c\xe0\xae\xbf\xe0\xae\xa4\xe0\xaf\x8d',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:55,b'RT @Human12325: Tomorrow A massive #Master release update at 12:30pm!! #MasterTrailer https://t.co/UBDznFlP7O',1251349661165719552,💘𝐉𝐞𝐧𝐢💘𝐈𝐜𝐞 𝐃𝐨𝐥𝐥♥🇱🇰
,,,
2020-12-28 10:56:54,b'RT @OnlineVijayFC: #MasterTrailer Update Today at 5.00PM ..!!\xf0\x9f\x99\x80\xf0\x9f\x92\xaa Get Ready Folks. Our Day is nearing ! #Master @actorvijay',1142099248919433216,#Master ²⁸ ʸᵉᵃʳˢ ᵒᶠ ᵛⁱʲᵃʸⁱˢᵐ
,,,
2020-12-28 10:56:53,b'RT @IamSriVJ: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY @acto\xe2\x80\xa6',1274561596799373312,Brute Bala
,,,
2020-12-28 10:56:53,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',828614877346410496,Sivanesh TJS 🔥
,,,
2020-12-28 10:56:52,b'RT @ItzRamVjTyson: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa \n\n#Master @actorvijay #SaviourOfKollywoodVIJAY',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:52,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1046351633351933953,😎мⒶŜтέг 💥HaniLenin 💪²⁸ ʸᵉᵃʳˢ ᵒᶠ ᵛⁱʲᵃʸⁱˢᵐ
,,,
2020-12-28 10:56:52,b'RT @Stf_offi: Today evening Main Update regarding #MasterTrailer or #Master release date\n \n#MasterPongal\n#Master   @actorvijay \n#SaviourOfK\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:52,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1142099248919433216,#Master ²⁸ ʸᵉᵃʳˢ ᵒᶠ ᵛⁱʲᵃʸⁱˢᵐ
,,,
2020-12-28 10:56:49,"b'RT @TicketNew: \xf0\x9f\x94\xa5\xf0\x9f\x8e\xac#TicketNewMass \xf0\x9f\x8e\xac\xf0\x9f\x94\xa5\n\nFor #Bigil Trailer Announcement Poster, the phrase was ""Podra Vediya""\xf0\x9f\x94\xa5\n\nAny Phrase Guess for #MasterTra\xe2\x80\xa6'",1291226255656796161,SKR
,,,
2020-12-28 10:56:48,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',1197418499129233409,Madhan Vijay
,,,
2020-12-28 10:56:48,b'RT @imvijay1__: How Many Of U R Waiting For #MasterTrailer With Pongal Release Date \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY\n#Master @actorVijay',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:47,b'RT @Tirunelveli_Boy: Tomorrow 12:30pm \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\n\n#Master @actorvijay \n#MasterTrailer\n#SaviourOfKollywoodVIJAY',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:47,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1196826373790191617,ThalapathyJK
,,,
2020-12-28 10:56:47,"b""RT @Deepak99037796: Thalapathy @actorvijay is the Actor who has Huge respect and Love towards his Fans, That's why he is Releasing his film\xe2\x80\xa6""",1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:45,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1142296202173566976,Bennitan (Vijay)
,,,
2020-12-28 10:56:45,b'RT @Keralavijayism: #SaviourOfKollywoodVIJAY Our Tag Crossed 60K Tweets \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#Master #Thalapathy65 #SaviourOfKollywoodVIJAY \n@actorvijay #Ma\xe2\x80\xa6',1197418499129233409,Madhan Vijay
,,,
2020-12-28 10:56:43,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',810504744284229632,× JD M∆STER ×
,,,
2020-12-28 10:56:42,b'RT @PrashanthRang15: Talks are going on for a preview show for Namma #Master\nHope some positive news by tomorrow\nAfter 7 aum arivu master w\xe2\x80\xa6',1110517744720449536,Thalapathy Bala
,,,
2020-12-28 10:56:41,b'RT @TVF_Royals4: #SaviourOfKollywoodVIJAY TAG Trending with 45k Tweets \xf0\x9f\x99\x8c\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nHow many Thalalathy Bloods are waiting for Announcement \xf0\x9f\xa5\x81\n\n#Ma\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:41,"b""RT @Gopi_Prasaannaa: #MasterTrailer Soon Get Ready Guy's \xf0\x9f\x98\x8a\n\n#Master @actorvijay""",1196826373790191617,ThalapathyJK
,,,
2020-12-28 10:56:40,b'RT @VijayFansUpdate: #MasterTrailer Announcement \xf0\x9f\x94\x9c\xf0\x9f\x98\x8d\xf0\x9f\x92\xa5 @actorvijay @MasterOfficiaI https://t.co/Wsmt0gU1j2',1331924347116654593,Vijay
,,,
2020-12-28 10:56:40,b'RT @IamSriVJ: Expecting a Brand New #MasterTrailer Announcement Poster \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c\xf0\x9f\x92\xa5\n\n#SaviourOfKollywoodVIJAY @actorvijay',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:40,b'RT @PragyaNagraOff: Looks like #MasterTrailer Announcement is Coming \xf0\x9f\xa5\xb3\xf0\x9f\x92\xa5\xf0\x9f\x98\x8d @actorvijay',1110578456213897217,Santhosh𝓣𝓱𝓪𝓵𝓪𝓹𝓪𝓽𝓱𝔂𝓥𝓲𝓳𝓪𝔂46👑
,,,
2020-12-28 10:56:38,b'RT @Its_Rowdyism: Hmm... The Team Is Abt To Give An Update Shortly Regardin The #MasterTrailer \xf0\x9f\x98\x8e',929303930730831872,Thalapathy master🤫🤫🤫
,,,
2020-12-28 10:56:37,b'RT @Kettavan__Memes: #MasterTrailer Announcement Soon \xf0\x9f\x94\x92',636637961,Vignesh Uyirukul Vijay
,,,
2020-12-28 10:56:36,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',1057312349806186496,ᴹᴵHarishᵐᵃˢᵗᵉʳ
,,,
2020-12-28 10:56:34,b'RT @bussyAnandOff: #MasterTrailer Update Today at 5.00PM \xf0\x9f\x94\xa5\xf0\x9f\x92\xaa #Master @actorvijay',1032903880571408384,Hàrì Rìthìçk Sùryà
,,,
2020-12-28 10:56:32,b'RT @karikalan1412: #MasterTrailer From NewYear  \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\xf0\x9f\x92\xa5\n#SaviourOfKollywoodVIJAY\n#Master @actorvijay \n https://t.co/ADTH3l36aR',1176549601605632000,🔥Gillistephen i am a editor 😎😁💙🔥 💛CSK💛 MS
,,,
2020-12-28 10:56:32,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',1255865729678622720,↻հօçօ ҍօվ👓 Krish
,,,
2020-12-28 10:56:30,b'RT @VNeerathilingam: Which one is most expected? #MasterTrailer\n#\xe0\xae\x8e\xe0\xae\x9f\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb2\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xb4\xe0\xaf\x81\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\x9c\xe0\xae\xaf\xe0\xaf\x8d #\xe0\xae\x8e\xe0\xae\x9f\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xae\xbe\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xaa\xe0\xae\xb4\xe0\xae\xa9\xe0\xae\xbf\xe0\xae\x9a\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xbe\xe0\xae\xae\xe0\xae\xbf #INDvAUS #AUSvsIND #snow #C\xe2\x80\xa6',1336201407951618054,Naveen raj
,,,
2020-12-28 10:56:28,b'RT @IamSriVJ: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY @acto\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:28,b'RT @ThalapathiRISHI: Today 6:00 PM \xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\n\n#Master @actorvijay #MasterTrailer',1183068582030135296,Ayyarraja
,,,
2020-12-28 10:56:27,b'RT @MasterMovieoffl: Exhibitors Association Press meet at 1pm !! After that #MasterTrailer Announcement with release Date!!  @actorvijay',1133289225904746501,🅰️נιтнкυмαя
,,,
2020-12-28 10:56:26,b'RT @girishjohar: Dont think anything else is eagerly awaited as #MasterTrailer is. \xe2\xad\x90\xf0\x9f\x92\xa5\xe2\xad\x90\xf0\x9f\x92\xa5\n\xf0\x9f\xa5\x81 \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x94\xa5\n\nMany #ThalapathyVijay Fans have started the\xe2\x80\xa6',1168205786146754566,Tнαℓαρατнγ Fοяєνєя
,,,
2020-12-28 10:56:24,"b'RT @Team_TVCT: ""His Entry Spells Power""\xf0\x9f\x94\xa5\n\nGuess the Actual Line \xf0\x9f\x98\x8e\xf0\x9f\x92\xa5\n\n#MasterTrailer #Master\n@actorvijay https://t.co/Qcx3s3zgD0'",1291935895210221571,Ajith Aji
,,,
2020-12-28 10:56:23,b'RT @ItzRamVjTyson: #MasterTrailer with Release Date ( JAN-13 ) on New Year. \xf0\x9f\x8e\x87\xf0\x9f\x92\xa5\n\nAnnouncement will be made Soon \xf0\x9f\x91\x8d\n\n#SaviourOfKollywoodVIJAY\xe2\x80\xa6',1271437727381114882,Thalapathy_Master
,,,
2020-12-28 10:56:23,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',1309414066532708353,Ak🗡️
,,,
2020-12-28 10:56:23,b'RT @Nishanth___07: \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\n\nFinally #Master massive release update tomorrow at 12.30pm. Get ready! \xf0\x9f\x98\x8e\n\n#SaviourOfKollywoodVIJAY\n#MasterTrailer\n@a\xe2\x80\xa6',1270920770437316608,Daniel Vj
,,,
2020-12-28 10:56:22,b'RT @ThalapathiRISHI: Today 6:00 PM \xf0\x9f\x98\x8d\xf0\x9f\x94\xa5\n\n#Master @actorvijay #MasterTrailer',1193173896347865088,Harish Dhoni VFC 🔥
,,,
2020-12-28 10:56:22,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',1239090810852790272,𝐌𝐫.𝐈𝐍𝐍𝐨𝐜𝐞𝐧𝐭 ᵐᵃˢᵗᵉʳ👓
,,,
2020-12-28 10:56:22,"b'RT @Namakkal_OTFC: ThrowBack :) @iam_arjundas About \n#MasterTrailer \xf0\x9f\x94\xa5\xf0\x9f\x98\x8e  Watched Trailer More  than 6 Times \xf0\x9f\xa5\xb3\xe2\x9d\xa4\n\n"" MARANA MASS ""ah Irukkum \xf0\x9f\x92\xa5\xf0\x9f\x92\xaa\xe2\x80\xa6'",1313765821320028161,Thalapathy Vicky
,,,
2020-12-28 10:56:21,b'RT @ActorVijayFC: Release \xf0\x9f\x94\x92 Trailer \xe2\x8f\xb3 #Master #MasterTrailer @actorvijay',1291226255656796161,SKR
,,,
2020-12-28 10:56:21,b'RT @Troll_Cinema: #Master Release Update Tomorrow At 12:30 PM ! Hope Its The Green Signal Of Today\xe2\x80\x99s #ThalapathyVIJAY\xe2\x80\x99s Meeting With CM Of\xe2\x80\xa6',1263349149052723200,Mersalvicky
,,,
2020-12-28 10:56:20,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1063424301775245312,HariHari
,,,
2020-12-28 10:56:20,b'RT @Dany_Gokul: Excitement level among Thalapathy fans for #MasterTrailer &amp; #Master Release is Huge now \xf0\x9f\x92\xa5 Atmosphere is just Lit \xf0\x9f\x98\x8e\n\n#Saviou\xe2\x80\xa6',1246353078099443712,Harishankar
,,,
2020-12-28 10:56:20,b'RT @Mersalvijay_5: #MasterTrailer coming \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x98\x8e\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xaf #Master @actorvijay #SaviourOfKollywoodVIJAY https://t.co/15PRwT2QFP',1331924347116654593,Vijay
,,,
2020-12-28 10:56:19,b'RT @INOXMovies: #MasterTrailer!\nA massive update coming your way tomorrow 12.30 pm!\n\n #Thalapathy Fans Get Ready for #Master!\n#MasterUpdate\xe2\x80\xa6',1012694758395768833,SVJ ᵐᵃˢᵗᵉʳ
,,,
2020-12-28 10:56:19,"b""RT @Gopi_Prasaannaa: #MasterTrailer Soon Get Ready Guy's \xf0\x9f\x98\x8a\n\n#Master @actorvijay""",1238002454991499265,Jaya Warthana
,,,
